U:0,U:1,U:2,nWall:0,nWall:1,nWall:2,nut,yWall,Points:0,Points:1,Points:2,vtkOriginalIndices,__vtkIsSelected__,vtkCompositeIndexArray
0.055867,0.162672,-0.00663445,-1,2.21885e-16,-2.21867e-16,0.00083611,0.116303,0.113227,1.31914,1.2192,195,0,1
0.0764861,0.162443,-0.00654835,-1,2.21885e-16,-2.21867e-16,0.00098455,0.163547,0.15956,1.3192,1.2192,196,0,1
0.0980577,0.159748,-0.00624329,-1,2.21885e-16,-2.21867e-16,0.00109437,0.226569,0.221332,1.31928,1.2192,197,0,1
0.114487,0.157413,-0.00530417,0,1.10943e-16,-1.10933e-16,0.00112576,0.274614,0.303688,1.31939,1.2192,198,0,1
0.120416,0.158016,-0.00380947,1,0,0,0.00112154,0.254244,0.386015,1.31952,1.2192,199,0,1
0.11815,0.161359,-0.00228939,0.75,-0.25,0,0.00113731,0.199618,0.44773,1.31962,1.2192,200,0,1
0.112399,0.166209,-0.000937963,0.5,-0.5,0,0.00113746,0.162149,0.493984,1.3197,1.2192,201,0,1
0.105952,0.171533,0.000261825,0.25,-0.75,0,0.00108985,0.137089,0.528642,1.31975,1.2192,202,0,1
0.100027,0.17624,0.00125539,0,-1,0,0.00100503,0.12124,0.554605,1.31978,1.2192,203,0,1
0.0949704,0.179415,0.00197553,0,-1,0,0.000901158,0.111799,0.574055,1.31977,1.2192,204,0,1
0.0907101,0.180372,0.00240741,0,-1,0,0.000791011,0.106567,0.588639,1.31969,1.2192,205,0,1
0.0870466,0.178552,0.00258484,0,-1,0,0.000687032,0.103793,0.599608,1.31953,1.2192,206,0,1
0.0827184,0.171871,0.00254284,0,-1,0,0.00058242,0.102276,0.607908,1.31926,1.2192,207,0,1
0,0,0,0,-1,0,0,2.22045e-16,0.884865,1.2192,1.2192,208,0,1
-0.0400012,0.00106269,-0.000180381,0,-1,0,5.35607e-05,0.0129366,0.878528,1.23014,1.2192,209,0,1
-0.0513764,0.00246188,6.43057e-06,0,-1,0,0.000148033,0.0286238,0.878508,1.24564,1.2192,210,0,1
-0.0553692,0.00421091,6.41222e-05,0,-1,0,0.000250923,0.0474211,0.878481,1.26477,1.2192,211,0,1
-0.0552821,0.00637387,-5.15443e-05,0,-1,0,0.000367165,0.0710204,0.878452,1.28836,1.2192,212,0,1
